
> earth-3d-next@3.0.0 dev
> next dev

   ▲ Next.js 15.5.18
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.152:3000

 ✓ Starting...
 ✓ Ready in 2.1s
 ○ Compiling / ...
 ✓ Compiled / in 4s (572 modules)
 GET / 200 in 4528ms
 ⚠ Cross origin request detected from 127.0.0.1 to /_next/* resource. In a future major version of Next.js, you will need to explicitly configure "allowedDevOrigins" in next.config to allow this.
Read more: https://nextjs.org/docs/app/api-reference/config/next-config-js/allowedDevOrigins
 ○ Compiling /api/earth/tileset.json ...
 ✓ Compiled /api/earth/tileset.json in 1239ms (639 modules)
 GET /api/earth/tiles/205270614360/1004/6/0.glb 200 in 280ms
 GET /api/earth/tiles/2141/1005.json 200 in 283ms
 GET /api/earth/tiles/2141/1005/1/1030.glb 200 in 285ms
 GET /api/earth/tiles/20527041/1005/1/1030.glb 200 in 277ms
 GET /api/earth/tiles/20527040/1005/1/1030.glb 200 in 237ms
 GET /api/earth/tiles/3061/1005/1/1030.glb 200 in 257ms
 GET /api/earth/tiles/205251/1005/1/1030.glb 200 in 261ms
 GET /api/earth/tiles/2152/1005/1/1030.glb 200 in 261ms
 GET /api/earth/tiles/2052706173/1005/1/1030.glb 200 in 296ms
 GET /api/earth/tiles/2052706151/1005/1/1030.glb 200 in 286ms
 GET /api/earth/tiles/205250/1005/1/1030.glb 200 in 466ms
 GET /api/earth/tiles/3152/1008/1/1032.glb 200 in 211ms
 GET /api/earth/tiles/0363/1005/1/1030.glb 200 in 234ms
 GET /api/earth/tiles/3151/1008/1/1032.glb 200 in 281ms
 GET /api/earth/tiles/1373/1008/1/1032.glb 200 in 269ms
 GET /api/earth/tiles/2150/1005/1/1030.glb 200 in 260ms
 GET /api/earth/tiles/0360/1005/1/1030.glb 200 in 241ms
 GET /api/earth/tiles/2153/1005/1/1030.glb 200 in 241ms
 GET /api/earth/tiles/1343/1008.json 200 in 210ms
 GET /api/earth/tiles/1343/1008/1/1032.glb 200 in 231ms
 GET /api/earth/tiles/3150/1008/1/1032.glb 200 in 246ms
 GET /api/earth/tiles/3143/1005/1/1030.glb 200 in 244ms
 GET /api/earth/tiles/0361/1005.json 200 in 227ms
 GET /api/earth/tiles/0361/1005/1/1030.glb 200 in 218ms
